seq_id	source_tag	primary_tag	start	end	score	strand	frame	Alias	Dbxref	eC_number	gene	ID	Name	note	Ontology_term	Parent	product	score.1	log2FC_2mM_vs_C	padj_2mM_vs_C	log2FC_12mM_vs_2mM	padj_12mM_vs_2mM	log2FC_12mM_vs_C	padj_12mM_vs_C	log2FC_24mM_vs_2mM	padj_24mM_vs_2mM	log2FC_24mM_vs_12mM	padj_24mM_vs_12mM	log2FC_24mM_vs_C	padj_24mM_vs_C
Chrooco029_1	PROKKA	mRNA	3266631	3267263	.	1	.					DGKELBDO_03240-T1		COG:J, EggNog:ENOG501G83T		DGKELBDO_03240	hypothetical protein													
Chrooco029_1	PROKKA	exon	3266631	3267263	.	1	.					DGKELBDO_03240-T1.exon1				DGKELBDO_03240-T1														
Chrooco029_1	PROKKA	CDS	3266631	3267263	.	1	0					DGKELBDO_03240-T1.cds				DGKELBDO_03240-T1														
Chrooco029_1	PROKKA	gene	3267296	3267778	.	1	.					DGKELBDO_03241							0.603633333333336	0.025291553363295	0.174566666666664	0.585993726620159	0.7782	0.004600885933969	0.429566666666664	0.090333791286707	0.255000000000001	0.553470707972805	1.0332	0.000591858570621
Chrooco029_1	PROKKA	mRNA	3267296	3267778	.	1	.		PFAM:PF13414, PFAM:PF13431, InterPro:IPR050498, InterPro:IPR019734, InterPro:IPR011990			DGKELBDO_03241-T1		EggNog:ENOG501GFY1, COG:S	GO:0005515	DGKELBDO_03241	hypothetical protein													
Chrooco029_1	PROKKA	exon	3267296	3267778	.	1	.					DGKELBDO_03241-T1.exon1				DGKELBDO_03241-T1														
Chrooco029_1	PROKKA	CDS	3267296	3267778	.	1	0					DGKELBDO_03241-T1.cds				DGKELBDO_03241-T1														
Chrooco029_1	PROKKA	gene	3267873	3269054	.	-1	.					DGKELBDO_03242							0.368966666666664	0.029499754803193	0.010866666666669	0.966171924894287	0.379833333333332	0.017670908750282	0.092033333333335	0.577157560173365	0.081166666666666	0.80147129529827	0.460999999999999	0.00533194901434
Chrooco029_1	PROKKA	mRNA	3267873	3269054	.	-1	.		InterPro:IPR016181, PFAM:PF04339, PFAM:PF13480, InterPro:IPR007434			DGKELBDO_03242-T1		KEGG:K09919, COG:S, EggNog:ENOG501G0U8		DGKELBDO_03242	hypothetical protein													
Chrooco029_1	PROKKA	exon	3267873	3269054	.	-1	.					DGKELBDO_03242-T1.exon1				DGKELBDO_03242-T1														
Chrooco029_1	PROKKA	CDS	3267873	3269054	.	-1	0					DGKELBDO_03242-T1.cds				DGKELBDO_03242-T1														
Chrooco029_1	PROKKA	gene	3269203	3269910	.	-1	.					DGKELBDO_03243	ribD2						-0.5001	0.007200526574483	-0.273033333333332	0.148184005148553	-0.773133333333332	0.000270039038767	-0.239933333333333	0.132146038877483	0.033099999999999	0.93360001197137	-0.740033333333333	0.00026863516231
Chrooco029_1	PROKKA	mRNA	3269203	3269910	.	-1	.		InterPro:IPR002734, InterPro:IPR024072, InterPro:IPR050765, PFAM:PF01872	1.1.1.193, 1.1.1.302		DGKELBDO_03243-T1		EggNog:ENOG501G249, COG:H, UniProtKB:O66747, COG1985	GO:0009231, GO:0008703	DGKELBDO_03243	2, 5-diamino-6-ribosylamino-4(3H)-pyrimidinone 5'-phosphate reductase													
Chrooco029_1	PROKKA	exon	3269203	3269910	.	-1	.					DGKELBDO_03243-T1.exon1				DGKELBDO_03243-T1														
Chrooco029_1	PROKKA	CDS	3269203	3269910	.	-1	0					DGKELBDO_03243-T1.cds				DGKELBDO_03243-T1														
Chrooco029_1	PROKKA	gene	3270316	3272460	.	1	.					DGKELBDO_03244	rcsC_14						0.228133333333334	0.74288417714134	0.188166666666666	0.841388204296316	0.4163	0.486655918628361	-0.416366666666665	0.526222721445978	-0.604533333333331	0.583985654143913	-0.188233333333331	0.749688944633019
Chrooco029_1	PROKKA	mRNA	3270316	3272460	.	1	.		PFAM:PF00672, InterPro:IPR004358, InterPro:IPR036097, InterPro:IPR036890, PFAM:PF02518, InterPro:IPR003660, InterPro:IPR003661, InterPro:IPR050736, InterPro:IPR003594, InterPro:IPR005467, PFAM:PF00512	2.7.13.3		DGKELBDO_03244-T1		HAMAP:MF_00979, COG:T, EggNog:ENOG501G388	GO:0007165, GO:0016310, GO:0016772, GO:0000155, GO:0016020	DGKELBDO_03244	Sensor histidine kinase RcsC													
Chrooco029_1	PROKKA	exon	3270316	3272460	.	1	.					DGKELBDO_03244-T1.exon1				DGKELBDO_03244-T1														
Chrooco029_1	PROKKA	CDS	3270316	3272460	.	1	0					DGKELBDO_03244-T1.cds				DGKELBDO_03244-T1														
Chrooco029_1	PROKKA	gene	3272647	3273087	.	1	.	osmC,  ohr				DGKELBDO_03245	osmC						0.198166666666665	0.054320228106667	0.019466666666663	0.895842230050163	0.217633333333328	0.025840699243843	0.173600000000004	0.084432960407178	0.154133333333341	0.329554175049036	0.371766666666669	0.001088946921138
Chrooco029_1	PROKKA	mRNA	3272647	3273087	.	1	.	osmC,  ohr	InterPro:IPR019904, InterPro:IPR003718, InterPro:IPR015946, PFAM:PF02566, InterPro:IPR052707, InterPro:IPR036102	1.11.1.15, 1.11.1.28		DGKELBDO_03245-T1		EggNog:ENOG501G767, COG:O, UniProtKB:P0C0L2, COG1764, KEGG:K04063	GO:0006979, GO:0004601	DGKELBDO_03245	Peroxiredoxin OsmC													
Chrooco029_1	PROKKA	exon	3272647	3273087	.	1	.					DGKELBDO_03245-T1.exon1				DGKELBDO_03245-T1														
Chrooco029_1	PROKKA	CDS	3272647	3273087	.	1	0					DGKELBDO_03245-T1.cds				DGKELBDO_03245-T1														
Chrooco029_1	PROKKA	gene	3273288	3274505	.	1	.					DGKELBDO_03246	corA						0.262599999999999	0.116230282630122	0.047966666666667	0.844106607600584	0.310566666666666	0.05089756056925	-0.056466666666665	0.756468364776269	-0.104433333333333	0.73898318476306	0.206133333333334	0.163134420299542
Chrooco029_1	PROKKA	mRNA	3273288	3274505	.	1	.		InterPro:IPR045861, InterPro:IPR045863, PFAM:PF01544, InterPro:IPR004488, InterPro:IPR002523			DGKELBDO_03246-T1		KEGG:K03284, COG:P, EggNog:ENOG501G1AG, COG0598, UniProtKB:Q9WZ31	GO:0005887, GO:0016020, GO:0015693, GO:0006824, GO:0055085, GO:0030001, GO:0050897, GO:0046873, GO:0015095, GO:0000287, GO:0015087	DGKELBDO_03246	Cobalt/magnesium transport protein CorA													
Chrooco029_1	PROKKA	exon	3273288	3274505	.	1	.					DGKELBDO_03246-T1.exon1				DGKELBDO_03246-T1														
Chrooco029_1	PROKKA	CDS	3273288	3274505	.	1	0					DGKELBDO_03246-T1.cds				DGKELBDO_03246-T1														
Chrooco029_1	PROKKA	gene	3275156	3275881	.	1	.	rnc,  DROSHA,  RNT1, RNC2				DGKELBDO_03247	rnc						0.017733333333336	0.902165608886069	-0.182299999999998	0.223310924364803	-0.164566666666662	0.15779198802482	0.002666666666668	0.984015564700828	0.184966666666666	0.361165429473877	0.020400000000004	0.864326577395967
Chrooco029_1	PROKKA	mRNA	3275156	3275881	.	1	.	rnc,  DROSHA,  RNT1, RNC2	PFAM:PF14622, PFAM:PF00636, InterPro:IPR014720, InterPro:IPR036389, InterPro:IPR011907, PFAM:PF00035, InterPro:IPR000999	3.1.26.3		DGKELBDO_03247-T1		COG:J, COG0571, KEGG:K03685, EggNog:ENOG501FZYS, UniProtKB:Q9X0I6	GO:0010468, GO:0006364, GO:0006396, GO:0003725, GO:0004525, GO:0003723	DGKELBDO_03247	Ribonuclease 3 2													
Chrooco029_1	PROKKA	exon	3275156	3275881	.	1	.					DGKELBDO_03247-T1.exon1				DGKELBDO_03247-T1														
Chrooco029_1	PROKKA	CDS	3275156	3275881	.	1	0					DGKELBDO_03247-T1.cds				DGKELBDO_03247-T1														
Chrooco029_1	PROKKA	gene	3275960	3276931	.	-1	.					DGKELBDO_03248							-0.260433333333332	0.044149712539755	0.305199999999999	0.042588706355476	0.044766666666668	0.707739947104068	0.399866666666668	0.005733921066147	0.094666666666669	0.670665803125974	0.139433333333336	0.201957646030255
Chrooco029_1	PROKKA	mRNA	3275960	3276931	.	-1	.					DGKELBDO_03248-T1		EggNog:ENOG501G3AV		DGKELBDO_03248	hypothetical protein													
Chrooco029_1	PROKKA	exon	3275960	3276931	.	-1	.					DGKELBDO_03248-T1.exon1				DGKELBDO_03248-T1														
Chrooco029_1	PROKKA	CDS	3275960	3276931	.	-1	0					DGKELBDO_03248-T1.cds				DGKELBDO_03248-T1														
Chrooco029_1	PROKKA	gene	3277251	3278105	.	-1	.					DGKELBDO_03249							0.132600000000004	0.41438925806985	-0.247366666666668	0.192319719172611	-0.114766666666664	0.442106497459191	-0.306966666666669	0.063035734007742	-0.059600000000001	0.862842614283327	-0.174366666666666	0.219182123974977
Chrooco029_1	PROKKA	mRNA	3277251	3278105	.	-1	.		InterPro:IPR002763, PFAM:PF01904, InterPro:IPR036520			DGKELBDO_03249-T1		COG:S, EggNog:ENOG501G2CT		DGKELBDO_03249	hypothetical protein													
Chrooco029_1	PROKKA	exon	3277251	3278105	.	-1	.					DGKELBDO_03249-T1.exon1				DGKELBDO_03249-T1														
Chrooco029_1	PROKKA	CDS	3277251	3278105	.	-1	0					DGKELBDO_03249-T1.cds				DGKELBDO_03249-T1														
Chrooco029_1	PROKKA	gene	3278194	3278427	.	1	.					DGKELBDO_03250							-0.087966666666667	0.614084440761783	0.009399999999999	0.971934755534598	-0.078566666666667	0.615218043233568	0.165000000000003	0.317526381621537	0.155600000000003	0.590569486149917	0.077033333333336	0.611262941863028
Chrooco029_1	PROKKA	mRNA	3278194	3278427	.	1	.					DGKELBDO_03250-T1		EggNog:ENOG501G9VT		DGKELBDO_03250	hypothetical protein													
Chrooco029_1	PROKKA	exon	3278194	3278427	.	1	.					DGKELBDO_03250-T1.exon1				DGKELBDO_03250-T1														
Chrooco029_1	PROKKA	CDS	3278194	3278427	.	1	0					DGKELBDO_03250-T1.cds				DGKELBDO_03250-T1														
Chrooco029_1	PROKKA	gene	3278443	3279138	.	-1	.					DGKELBDO_03251	dnaJ_4						-0.491233333333332	0.050240052169324	0.105933333333336	0.745499667275032	-0.385299999999996	0.087815315019858	0.284566666666668	0.231325436120962	0.178633333333332	0.682120922501029	-0.206666666666663	0.33173282265507
Chrooco029_1	PROKKA	mRNA	3278443	3279138	.	-1	.		PFAM:PF00226, PFAM:PF00805, InterPro:IPR001646, InterPro:IPR051082, InterPro:IPR036869, InterPro:IPR001623			DGKELBDO_03251-T1		EggNog:ENOG501G530, HAMAP:MF_01152, COG:O		DGKELBDO_03251	Chaperone protein DnaJ													
Chrooco029_1	PROKKA	exon	3278443	3279138	.	-1	.					DGKELBDO_03251-T1.exon1				DGKELBDO_03251-T1														
Chrooco029_1	PROKKA	CDS	3278443	3279138	.	-1	0					DGKELBDO_03251-T1.cds				DGKELBDO_03251-T1														
Chrooco029_1	PROKKA	gene	3279312	3280040	.	1	.					DGKELBDO_03252							-0.361099999999997	0.001252320969771	-0.238833333333336	0.023891298668782	-0.599933333333333	2.03539876199263E-05	-0.243699999999997	0.010629447197373	-0.004866666666661	0.989156343482574	-0.604799999999994	1.18991887410978E-05
Chrooco029_1	PROKKA	mRNA	3279312	3280040	.	1	.		InterPro:IPR024992, PFAM:PF13030			DGKELBDO_03252-T1		COG:S, EggNog:ENOG501G1V6		DGKELBDO_03252	hypothetical protein													
Chrooco029_1	PROKKA	exon	3279312	3280040	.	1	.					DGKELBDO_03252-T1.exon1				DGKELBDO_03252-T1														
Chrooco029_1	PROKKA	CDS	3279312	3280040	.	1	0					DGKELBDO_03252-T1.cds				DGKELBDO_03252-T1														
Chrooco029_1	PROKKA	gene	3280052	3280492	.	1	.					DGKELBDO_03253	ybgC						0.185166666666673	0.413017608113514	-0.488833333333334	0.066575776087317	-0.303666666666661	0.142057042261604	-0.433333333333334	0.059800446393729	0.0555	0.915418436102788	-0.248166666666661	0.209465520961513
Chrooco029_1	PROKKA	mRNA	3280052	3280492	.	1	.		PFAM:PF03061, InterPro:IPR029069, InterPro:IPR050563, PFAM:PF13279, InterPro:IPR006684	3.1.2.-		DGKELBDO_03253-T1		KEGG:K07107, COG:S, EggNog:ENOG501G5T9	GO:0016787	DGKELBDO_03253	acyl-CoA thioester hydrolase													
Chrooco029_1	PROKKA	exon	3280052	3280492	.	1	.					DGKELBDO_03253-T1.exon1				DGKELBDO_03253-T1														
Chrooco029_1	PROKKA	CDS	3280052	3280492	.	1	0					DGKELBDO_03253-T1.cds				DGKELBDO_03253-T1														
Chrooco029_1	PROKKA	gene	3280632	3281156	.	1	.					DGKELBDO_03254							0.150366666666667	0.170167124082728	0.161466666666666	0.214119780649674	0.311833333333333	0.007370680228362	0.192733333333333	0.08370017192011	0.031266666666667	0.896628825803726	0.3431	0.003415632772567
Chrooco029_1	PROKKA	mRNA	3280632	3281156	.	1	.		InterPro:IPR012349, InterPro:IPR052917, InterPro:IPR038725, PFAM:PF01243, PFAM:PF16242			DGKELBDO_03254-T1		COG:S, EggNog:ENOG501GBSH		DGKELBDO_03254	hypothetical protein													
Chrooco029_1	PROKKA	exon	3280632	3281156	.	1	.					DGKELBDO_03254-T1.exon1				DGKELBDO_03254-T1														
Chrooco029_1	PROKKA	CDS	3280632	3281156	.	1	0					DGKELBDO_03254-T1.cds				DGKELBDO_03254-T1														
Chrooco029_1	PROKKA	gene	3281172	3281387	.	1	.					DGKELBDO_03255																		
Chrooco029_1	PROKKA	mRNA	3281172	3281387	.	1	.					DGKELBDO_03255-T1				DGKELBDO_03255	hypothetical protein													
Chrooco029_1	PROKKA	exon	3281172	3281387	.	1	.					DGKELBDO_03255-T1.exon1				DGKELBDO_03255-T1														
Chrooco029_1	PROKKA	CDS	3281172	3281387	.	1	0					DGKELBDO_03255-T1.cds				DGKELBDO_03255-T1														
Chrooco029_1	PROKKA	gene	3281451	3282587	.	-1	.					DGKELBDO_03256							-0.045566666666664	0.762684050975686	0.169366666666669	0.30374864579547	0.123800000000005	0.327724848878505	0.200433333333333	0.141684262655905	0.031066666666664	0.927936484870932	0.154866666666669	0.201957646030255
Chrooco029_1	PROKKA	mRNA	3281451	3282587	.	-1	.					DGKELBDO_03256-T1		COG:S, EggNog:ENOG501G7EK		DGKELBDO_03256	hypothetical protein													
Chrooco029_1	PROKKA	exon	3281451	3282587	.	-1	.					DGKELBDO_03256-T1.exon1				DGKELBDO_03256-T1														
Chrooco029_1	PROKKA	CDS	3281451	3282587	.	-1	0					DGKELBDO_03256-T1.cds				DGKELBDO_03256-T1														
Chrooco029_1	PROKKA	gene	3282798	3284063	.	-1	.					DGKELBDO_03257	hemW																	
Chrooco029_1	PROKKA	mRNA	3282798	3284063	.	-1	.		InterPro:IPR023404, PFAM:PF06969, InterPro:IPR034505, PFAM:PF04055, InterPro:IPR006638, InterPro:IPR004559, InterPro:IPR007197, InterPro:IPR010723			DGKELBDO_03257-T1		UniProtKB:P73245, EggNog:ENOG501G0F9, COG:H	GO:0051536, GO:0003824, GO:0004109, GO:0051539, GO:0006779, GO:0005737	DGKELBDO_03257	Heme chaperone HemW													
Chrooco029_1	PROKKA	exon	3282798	3284063	.	-1	.					DGKELBDO_03257-T1.exon1				DGKELBDO_03257-T1														
Chrooco029_1	PROKKA	CDS	3282798	3284063	.	-1	0					DGKELBDO_03257-T1.cds				DGKELBDO_03257-T1														
Chrooco029_1	PROKKA	gene	3284381	3285517	.	1	.	ycf81				DGKELBDO_03258	yacL						-0.403799999999999	0.007060581253428	0.086433333333336	0.600937532345416	-0.317366666666663	0.015181230473296	0.08196666666667	0.537118515207916	-0.004466666666666	0.993588799835909	-0.321833333333329	0.011846063855477
Chrooco029_1	PROKKA	mRNA	3284381	3285517	.	1	.	ycf81	InterPro:IPR029060, PFAM:PF01850, InterPro:IPR002792, InterPro:IPR052041, InterPro:IPR002716	3.1.-.-		DGKELBDO_03258-T1		EggNog:ENOG501FZYF, COG:S, UniProtKB:Q06754, COG4956		DGKELBDO_03258	Integral membrane protein (PIN domain super)													
Chrooco029_1	PROKKA	exon	3284381	3285517	.	1	.					DGKELBDO_03258-T1.exon1				DGKELBDO_03258-T1														
Chrooco029_1	PROKKA	CDS	3284381	3285517	.	1	0					DGKELBDO_03258-T1.cds				DGKELBDO_03258-T1														
Chrooco029_1	PROKKA	gene	3285904	3286506	.	1	.					DGKELBDO_03259																		
Chrooco029_1	PROKKA	mRNA	3285904	3286506	.	1	.					DGKELBDO_03259-T1		EggNog:ENOG501GJVE		DGKELBDO_03259	hypothetical protein													
Chrooco029_1	PROKKA	exon	3285904	3286506	.	1	.					DGKELBDO_03259-T1.exon1				DGKELBDO_03259-T1														
Chrooco029_1	PROKKA	CDS	3285904	3286506	.	1	0					DGKELBDO_03259-T1.cds				DGKELBDO_03259-T1														
Chrooco029_1	PROKKA	gene	3286802	3287119	.	1	.					DGKELBDO_03260							-1.08083333333333	0.361757013660204	0.207633333333334	0.907364815067861	-0.873200000000001	0.423148410438032	-0.688799999999999	0.574776499084651	-0.896433333333333	0.674036030535024	-1.76963333333333	0.09692779207838
Chrooco029_1	PROKKA	mRNA	3286802	3287119	.	1	.					DGKELBDO_03260-T1		EggNog:ENOG501G8J9		DGKELBDO_03260	prlF family antitoxin													
Chrooco029_1	PROKKA	exon	3286802	3287119	.	1	.					DGKELBDO_03260-T1.exon1				DGKELBDO_03260-T1														
Chrooco029_1	PROKKA	CDS	3286802	3287119	.	1	0					DGKELBDO_03260-T1.cds				DGKELBDO_03260-T1														
Chrooco029_1	PROKKA	gene	3287109	3287558	.	1	.					DGKELBDO_03261	yhaV																	
Chrooco029_1	PROKKA	mRNA	3287109	3287558	.	1	.		PFAM:PF11663, InterPro:IPR021679	3.1.-.-		DGKELBDO_03261-T1		KEGG:K19155, COG:S, EggNog:ENOG501G6C1	GO:0004540, GO:0110001	DGKELBDO_03261	toxin YhaV													
Chrooco029_1	PROKKA	exon	3287109	3287558	.	1	.					DGKELBDO_03261-T1.exon1				DGKELBDO_03261-T1														
Chrooco029_1	PROKKA	CDS	3287109	3287558	.	1	0					DGKELBDO_03261-T1.cds				DGKELBDO_03261-T1														
Chrooco029_1	PROKKA	gene	3287555	3288802	.	-1	.					DGKELBDO_03262	yfbK						-0.190499999999997	0.04697849082433	-0.062833333333337	0.592596977622434	-0.253333333333334	0.008628928858651	-0.159833333333335	0.085691769483201	-0.096999999999998	0.538161785445469	-0.350333333333332	0.000973940480419
Chrooco029_1	PROKKA	mRNA	3287555	3288802	.	-1	.		PFAM:PF13519, InterPro:IPR036465, PFAM:PF13768, PFAM:PF00092, InterPro:IPR002035, InterPro:IPR051266			DGKELBDO_03262-T1		COG:S, KEGG:K07114, EggNog:ENOG501G1TC		DGKELBDO_03262	 Ca-activated chloride channel homolog													
Chrooco029_1	PROKKA	exon	3287555	3288802	.	-1	.					DGKELBDO_03262-T1.exon1				DGKELBDO_03262-T1														
Chrooco029_1	PROKKA	CDS	3287555	3288802	.	-1	0					DGKELBDO_03262-T1.cds				DGKELBDO_03262-T1														
Chrooco029_1	PROKKA	gene	3289037	3289696	.	1	.	clpP,  CLPP				DGKELBDO_03263	clpP_3						0.099333333333334	0.366806295219985	-0.002066666666664	0.990139028791452	0.09726666666667	0.336199902921937	0.061433333333334	0.59039892725086	0.063499999999998	0.76151184786514	0.160766666666667	0.103674164799108
Chrooco029_1	PROKKA	mRNA	3289037	3289696	.	1	.	clpP,  CLPP	InterPro:IPR023562, InterPro:IPR029045, InterPro:IPR001907, PFAM:PF00574	3.4.21.92		DGKELBDO_03263-T1		KEGG:K01358, EggNog:ENOG501FZVH, MEROPS:MER0006046, COG0740, COG:O, COG:U, UniProtKB:P56156	GO:0051117, GO:0004252, GO:0004176, GO:0006515, GO:0006508, GO:0009368	DGKELBDO_03263	ATP-dependent Clp protease proteolytic subunit													
Chrooco029_1	PROKKA	exon	3289037	3289696	.	1	.					DGKELBDO_03263-T1.exon1				DGKELBDO_03263-T1														
Chrooco029_1	PROKKA	CDS	3289037	3289696	.	1	0					DGKELBDO_03263-T1.cds				DGKELBDO_03263-T1														
Chrooco029_1	PROKKA	gene	3289744	3290337	.	1	.	CLPP2, clpP,  CLPP				DGKELBDO_03264	clpP_4						0.207900000000006	0.108768784434853	0.022533333333328	0.907364815067861	0.230433333333334	0.059429946215337	0.139366666666668	0.272924413895675	0.116833333333339	0.597750834188547	0.347266666666673	0.007836684215866
Chrooco029_1	PROKKA	mRNA	3289744	3290337	.	1	.	CLPP2, clpP,  CLPP	InterPro:IPR018215, InterPro:IPR001907, InterPro:IPR029045, PFAM:PF00574, InterPro:IPR033135, InterPro:IPR023562	3.4.21.92		DGKELBDO_03264-T1		COG:O, UniProtKB:Q5NH47, KEGG:K01358, EggNog:ENOG501G126, COG0740, MEROPS:MER0006308	GO:0051117, GO:0004252, GO:0004176, GO:0006515, GO:0006508, GO:0009368	DGKELBDO_03264	ATP-dependent Clp protease proteolytic subunit 2,  mitochondrial													
Chrooco029_1	PROKKA	exon	3289744	3290337	.	1	.					DGKELBDO_03264-T1.exon1				DGKELBDO_03264-T1														
Chrooco029_1	PROKKA	CDS	3289744	3290337	.	1	0					DGKELBDO_03264-T1.cds				DGKELBDO_03264-T1														
Chrooco029_1	PROKKA	gene	3290429	3291022	.	1	.					DGKELBDO_03265	dnaJ_5						0.220266666666669	0.708874161398835	0.077033333333331	0.930529022594457	0.2973	0.567845784810914	-0.208733333333335	0.724961609833854	-0.285766666666666	0.796349044264479	0.011533333333334	0.983051772231947
Chrooco029_1	PROKKA	mRNA	3290429	3291022	.	1	.		PFAM:PF00226, InterPro:IPR051938, InterPro:IPR019734, InterPro:IPR011990, InterPro:IPR036869, InterPro:IPR001623			DGKELBDO_03265-T1		HAMAP:MF_01152, COG:O, EggNog:ENOG501G5UK	GO:0005515	DGKELBDO_03265	Chaperone protein DnaJ													
Chrooco029_1	PROKKA	exon	3290429	3291022	.	1	.					DGKELBDO_03265-T1.exon1				DGKELBDO_03265-T1														
Chrooco029_1	PROKKA	CDS	3290429	3291022	.	1	0					DGKELBDO_03265-T1.cds				DGKELBDO_03265-T1														
Chrooco029_1	PROKKA	gene	3291031	3291291	.	1	.					DGKELBDO_03266	moaD,  cysO						0.278766666666664	0.072315807707976	0.18576666666667	0.308899225478869	0.464533333333334	0.004946417597281	0.334733333333334	0.03577947840485	0.148966666666665	0.56398775489104	0.613499999999998	0.000666481854565
Chrooco029_1	PROKKA	mRNA	3291031	3291291	.	1	.		InterPro:IPR016155, InterPro:IPR003749, InterPro:IPR044672, InterPro:IPR012675, PFAM:PF02597			DGKELBDO_03266-T1		COG:H, EggNog:ENOG501G7PZ, KEGG:K03636	GO:0006777	DGKELBDO_03266	Sulfur carrier protein CysO													
Chrooco029_1	PROKKA	exon	3291031	3291291	.	1	.					DGKELBDO_03266-T1.exon1				DGKELBDO_03266-T1														
Chrooco029_1	PROKKA	CDS	3291031	3291291	.	1	0					DGKELBDO_03266-T1.cds				DGKELBDO_03266-T1														
Chrooco029_1	PROKKA	gene	3291419	3292690	.	-1	.					DGKELBDO_03267	htrA_5						0.777700000000003	0.009001432530569	0.393566666666667	0.201712257060173	1.17126666666667	0.000436197808356	1.0132	0.001966698493317	0.619633333333336	0.121258525490187	1.79090000000001	1.56326244637771E-05
Chrooco029_1	PROKKA	mRNA	3291419	3292690	.	-1	.		PFAM:PF13365, InterPro:IPR009003, InterPro:IPR048172, PFAM:PF00595, PFAM:PF00089, PFAM:PF17820, InterPro:IPR036034, InterPro:IPR001940, InterPro:IPR001478, PFAM:PF13180			DGKELBDO_03267-T1		EggNog:ENOG501GM5C, COG:C, UniProtKB:P73354, MEROPS:MER0003290	GO:0005515, GO:0004252, GO:0006508	DGKELBDO_03267	Putative serine protease HtrA													
Chrooco029_1	PROKKA	exon	3291419	3292690	.	-1	.					DGKELBDO_03267-T1.exon1				DGKELBDO_03267-T1														
Chrooco029_1	PROKKA	CDS	3291419	3292690	.	-1	0					DGKELBDO_03267-T1.cds				DGKELBDO_03267-T1														
Chrooco029_1	PROKKA	gene	3292899	3294203	.	1	.	thrC				DGKELBDO_03268	trpB_1						-0.850166666666667	0.000378753074014	0.155633333333332	0.434626636285531	-0.694533333333334	0.000655904117269	0.158299999999999	0.33420944569775	0.002666666666666	0.996197870265303	-0.691866666666668	0.000496593826835
Chrooco029_1	PROKKA	mRNA	3292899	3294203	.	1	.	thrC	InterPro:IPR050147, InterPro:IPR036052, InterPro:IPR001926, InterPro:IPR004450, PFAM:PF00291	4.2.3.1, 4.2.1.20		DGKELBDO_03268-T1		HAMAP:MF_00133, COG:E, KEGG:K01733, EggNog:ENOG501G0SV	GO:0006567, GO:0006565, GO:0009097, GO:0004794, GO:0003941	DGKELBDO_03268	Tryptophan synthase beta chain													
Chrooco029_1	PROKKA	exon	3292899	3294203	.	1	.					DGKELBDO_03268-T1.exon1				DGKELBDO_03268-T1														
Chrooco029_1	PROKKA	CDS	3292899	3294203	.	1	0					DGKELBDO_03268-T1.cds				DGKELBDO_03268-T1														
Chrooco029_1	PROKKA	gene	3294280	3294555	.	1	.	moaD,  cysO				DGKELBDO_03269	cysO						0.081566666666667	0.687339158387688	0.365066666666667	0.104236841207055	0.446633333333335	0.018644550036465	0.773433333333337	0.001495267015021	0.408366666666669	0.17178109787827	0.855000000000004	0.0003203934829
Chrooco029_1	PROKKA	mRNA	3294280	3294555	.	1	.	moaD,  cysO	InterPro:IPR052045, InterPro:IPR016155, InterPro:IPR003749, InterPro:IPR012675, PFAM:PF02597			DGKELBDO_03269-T1		COG1977, UniProtKB:P9WP33, COG:H, KEGG:K03636, EggNog:ENOG501G86C		DGKELBDO_03269	Sulfur carrier protein CysO													
Chrooco029_1	PROKKA	exon	3294280	3294555	.	1	.					DGKELBDO_03269-T1.exon1				DGKELBDO_03269-T1														
Chrooco029_1	PROKKA	CDS	3294280	3294555	.	1	0					DGKELBDO_03269-T1.cds				DGKELBDO_03269-T1														
Chrooco029_1	PROKKA	gene	3294650	3295378	.	1	.					DGKELBDO_03270							-0.64136666666667	0.00864328145827	0.195633333333333	0.452625832279493	-0.445733333333337	0.031842978008357	0.426333333333332	0.052714720438571	0.230699999999999	0.522121767248567	-0.215033333333338	0.252139258181604
Chrooco029_1	PROKKA	mRNA	3294650	3295378	.	1	.		InterPro:IPR021374, PFAM:PF11210			DGKELBDO_03270-T1		COG:S, EggNog:ENOG501G72U		DGKELBDO_03270	hypothetical protein													
Chrooco029_1	PROKKA	exon	3294650	3295378	.	1	.					DGKELBDO_03270-T1.exon1				DGKELBDO_03270-T1														
Chrooco029_1	PROKKA	CDS	3294650	3295378	.	1	0					DGKELBDO_03270-T1.cds				DGKELBDO_03270-T1														
Chrooco029_1	PROKKA	gene	3295389	3295895	.	-1	.					DGKELBDO_03271							-0.239600000000001	0.477498022755633	0.12706666666667	0.777982874977621	-0.112533333333332	0.723590067699645	-0.040633333333334	0.914777138669682	-0.167700000000004	0.801487014806581	-0.280233333333335	0.335475953002005
Chrooco029_1	PROKKA	mRNA	3295389	3295895	.	-1	.		PFAM:PF05154, InterPro:IPR050932, InterPro:IPR007829			DGKELBDO_03271-T1		COG:S, EggNog:ENOG501G7GP		DGKELBDO_03271	hypothetical protein													
Chrooco029_1	PROKKA	exon	3295389	3295895	.	-1	.					DGKELBDO_03271-T1.exon1				DGKELBDO_03271-T1														
Chrooco029_1	PROKKA	CDS	3295389	3295895	.	-1	0					DGKELBDO_03271-T1.cds				DGKELBDO_03271-T1														
